# 
# registered features: 
# 
# FeatureMoleculesIO
# 	Number of monomers: 440
# 	max connectivity: 2
# FeatureBox
# FeatureBondset<FastBondset>
# FeatureLattice<bool>
# FeatureExcludedVolumeSc<FeatureLattice<bool> >
# FeatureBoltzmann
# 
# not registered features: 
# 
# 
# Created by AnalyzerPositionOfOri
# file contains time series of average Rg_squared (Rg2) over all analyzed groups
# format: mcs	 X	 Y	 Z	 OriPos

70000	28	11	12	170	
120000	28	13	11	170	
170000	29	12	12	170	
220000	29	12	11	170	
270000	29	13	11	170	
320000	28	15	11	170	
370000	27	13	12	170	
420000	27	12	11	170	
470000	27	12	12	170	
520000	28	12	13	170	
570000	27	9	13	170	
620000	28	8	14	170	
670000	28	9	14	170	
720000	28	10	14	170	
770000	28	10	11	170	
820000	28	10	10	170	
870000	25	11	9	170	
920000	26	13	7	170	
970000	26	11	7	170	
1.02e+06	28	12	4	170	
1.07e+06	29	13	6	170	
1.12e+06	30	11	6	170	
1.17e+06	30	10	6	170	
1.22e+06	28	7	3	170	
1.27e+06	25	8	4	170	
1.32e+06	25	7	6	170	
1.37e+06	28	7	7	170	
1.42e+06	29	7	7	170	
1.47e+06	28	7	6	170	
1.52e+06	28	8	6	170	
1.57e+06	28	7	8	170	
1.62e+06	29	8	7	170	
1.67e+06	27	8	8	170	
1.72e+06	26	10	8	170	
1.77e+06	25	11	7	170	
1.82e+06	27	10	9	170	
1.87e+06	25	12	12	170	
1.92e+06	25	13	11	170	
1.97e+06	26	10	10	170	
2.02e+06	27	9	8	170	
2.07e+06	30	10	8	170	
2.12e+06	30	10	10	170	
2.17e+06	30	10	10	170	
2.22e+06	28	10	8	170	
2.27e+06	29	9	8	170	
2.32e+06	31	12	8	170	
2.37e+06	30	11	9	170	
2.42e+06	30	11	8	170	
2.47e+06	30	11	8	170	
2.52e+06	30	11	8	170	
2.57e+06	30	11	8	170	
2.62e+06	29	10	7	170	
2.67e+06	29	11	6	170	
2.72e+06	29	12	6	170	
2.77e+06	29	11	6	170	
2.82e+06	29	11	7	170	
2.87e+06	33	9	10	170	
2.92e+06	31	11	8	170	
2.97e+06	33	10	9	170	
3.02e+06	33	9	10	170	
3.07e+06	32	9	9	170	
3.12e+06	28	9	8	170	
3.17e+06	31	9	11	170	
