# 
# registered features: 
# 
# FeatureMoleculesIO
# 	Number of monomers: 440
# 	max connectivity: 2
# FeatureBox
# FeatureBondset<FastBondset>
# FeatureLattice<bool>
# FeatureExcludedVolumeSc<FeatureLattice<bool> >
# FeatureBoltzmann
# 
# not registered features: 
# 
# 
# Created by AnalyzerPositionOfOri
# file contains time series of average Rg_squared (Rg2) over all analyzed groups
# format: mcs	 X	 Y	 Z	 OriPos

250000	44	5	12	72	
300000	44	5	12	72	
350000	44	5	12	72	
400000	44	5	12	72	
450000	44	5	12	72	
500000	43	5	12	72	
550000	43	5	12	72	
600000	43	5	12	72	
650000	43	5	12	72	
700000	43	5	12	72	
750000	43	5	12	72	
800000	43	5	12	72	
850000	43	5	12	72	
900000	43	5	12	72	
950000	44	5	12	72	
1e+06	43	5	12	72	
1.05e+06	43	5	12	72	
1.1e+06	43	5	12	72	
1.15e+06	43	5	12	72	
1.2e+06	43	5	12	72	
1.25e+06	43	5	12	72	
1.3e+06	43	5	12	72	
1.35e+06	43	5	12	72	
1.4e+06	43	7	17	72	
1.45e+06	45	6	18	72	
1.5e+06	45	6	18	72	
1.55e+06	45	6	18	72	
1.6e+06	45	6	18	72	
1.65e+06	45	6	18	72	
1.7e+06	45	6	16	72	
1.75e+06	45	6	19	72	
1.8e+06	45	6	19	72	
1.85e+06	45	6	19	72	
1.9e+06	45	6	19	72	
1.95e+06	45	5	18	72	
2e+06	45	5	17	72	
2.05e+06	45	5	17	72	
2.1e+06	45	6	17	72	
2.15e+06	45	6	16	72	
2.2e+06	45	6	16	72	
2.25e+06	45	6	16	72	
2.3e+06	44	6	16	72	
2.35e+06	44	6	16	72	
2.4e+06	44	6	16	72	
2.45e+06	44	6	16	72	
2.5e+06	44	5	16	72	
2.55e+06	45	5	19	72	
2.6e+06	44	5	18	72	
2.65e+06	44	6	17	72	
2.7e+06	44	6	17	72	
2.75e+06	44	6	17	72	
2.8e+06	44	6	17	72	
2.85e+06	43	5	17	72	
2.9e+06	44	6	16	72	
2.95e+06	44	6	16	72	
3e+06	44	6	16	72	
3.05e+06	44	4	16	72	
3.1e+06	44	4	16	72	
3.15e+06	44	4	16	72	
3.2e+06	44	4	16	72	
3.25e+06	44	4	16	72	
3.3e+06	44	4	16	72	
3.35e+06	44	4	16	72	
3.4e+06	44	4	16	72	
3.45e+06	44	3	16	72	
3.5e+06	44	3	16	72	
3.55e+06	44	3	16	72	
3.6e+06	44	3	16	72	
3.65e+06	44	3	16	72	
3.7e+06	44	3	16	72	
3.75e+06	44	3	16	72	
3.8e+06	44	3	16	72	
3.85e+06	44	3	16	72	
3.9e+06	44	3	16	72	
3.95e+06	44	3	16	72	
4e+06	44	3	16	72	
4.05e+06	44	3	16	72	
4.1e+06	44	3	16	72	
4.15e+06	44	3	17	72	
4.2e+06	44	3	17	72	
4.25e+06	45	3	17	72	
4.3e+06	46	2	17	72	
4.35e+06	46	2	17	72	
4.4e+06	46	2	17	72	
4.45e+06	46	2	17	72	
4.5e+06	47	2	18	72	
4.55e+06	47	3	18	72	
4.6e+06	47	3	18	72	
4.65e+06	47	3	18	72	
4.7e+06	45	1	20	72	
4.75e+06	44	2	18	72	
4.8e+06	44	4	19	72	
4.85e+06	44	4	19	72	
4.9e+06	44	4	18	72	
4.95e+06	44	4	18	72	
5e+06	47	3	19	72	
5.05e+06	49	3	18	72	
5.1e+06	49	3	18	72	
5.15e+06	49	3	18	72	
5.2e+06	49	3	18	72	
5.25e+06	49	3	18	72	
5.3e+06	49	3	18	72	
5.35e+06	48	4	17	72	
5.4e+06	49	3	18	72	
5.45e+06	49	3	17	72	
5.5e+06	49	3	17	72	
5.55e+06	47	3	17	72	
5.6e+06	47	3	17	72	
5.65e+06	47	3	17	72	
5.7e+06	47	3	17	72	
5.75e+06	47	3	17	72	
5.8e+06	47	3	17	72	
5.85e+06	47	3	17	72	
5.9e+06	47	3	17	72	
5.95e+06	47	3	17	72	
6e+06	47	3	17	72	
6.05e+06	47	3	17	72	
6.1e+06	47	3	17	72	
6.15e+06	47	3	17	72	
6.2e+06	47	3	17	72	
6.25e+06	47	3	17	72	
6.3e+06	47	3	17	72	
6.35e+06	47	3	17	72	
6.4e+06	47	3	17	72	
6.45e+06	47	3	17	72	
6.5e+06	47	3	17	72	
6.55e+06	47	3	17	72	
6.6e+06	47	3	17	72	
6.65e+06	47	4	16	72	
