65	13	9
64	12	7
65	9	7
63	7	6
62	5	4
61	2	4
59	2	4
59	2	7
57	3	9
55	1	10
53	2	12
55	1	12
58	1	11
61	1	12
63	1	13
64	1	16
66	2	17
66	3	14
66	4	12
66	2	12
65	0	13
65	1	10
65	4	9
66	7	9
65	10	9
62	10	10
64	10	11
63	11	13
63	12	16
61	11	16
60	10	14
60	7	14
61	7	11
62	5	11
63	7	9
63	8	11
65	6	12
65	5	14
67	5	14
68	6	16
69	4	17
70	1	17
71	2	15
73	3	16
74	5	18
74	5	15
76	6	13
77	3	13
78	5	15
77	2	15
79	1	17
81	2	18
82	2	16
85	2	16
86	4	15
86	5	13
84	6	13
83	4	15
81	5	14
81	6	17
80	5	19
77	6	19
76	9	19
78	10	18
78	8	17
78	6	17
76	6	16
76	9	16
75	11	18
76	11	15
78	9	14
80	8	14
83	8	13
82	6	11
80	4	10
81	6	8
79	7	10
81	9	11
83	10	11
85	9	12
85	9	10
85	8	8
85	11	7
84	10	5
82	11	6
83	9	7
81	9	6
79	9	5
79	10	3
77	8	4
75	7	5
73	7	5
71	8	6
71	6	6
70	4	6
71	6	8
70	7	10
70	9	11
71	11	10
72	11	8
74	10	8
76	12	7
76	14	8
77	15	6
75	17	5
77	16	3
75	16	2
74	15	0
73	16	2
74	14	2
77	14	2
79	15	4
79	15	7
80	16	9
81	18	9
83	16	8
85	17	8
83	19	9
83	19	12
81	20	12
79	20	13
80	18	12
82	17	14
81	17	16
79	16	14
79	13	15
77	14	14
78	15	12
78	13	11
76	13	10
76	15	11
75	13	12
73	11	11
74	8	11
74	6	12
71	6	13
72	5	15
71	5	18
70	6	16
71	8	16
69	10	17
71	10	17
70	12	17
69	14	16
71	14	16
69	16	15
66	16	16
66	19	17
63	19	16
61	18	16
60	19	14
58	20	13
58	20	15
57	18	14
55	18	15
53	19	16
51	20	16
52	20	19
50	18	18
47	19	18
45	19	19
45	19	17
43	20	17
44	19	15
41	20	15
42	20	12
43	18	10
44	18	8
43	18	5
43	16	4
40	17	4
42	16	6
43	16	8
42	13	8
44	12	7
44	12	4
43	12	2
43	10	2
45	9	2
42	8	2
41	8	0
39	8	0
40	6	0
41	4	0
40	6	2
40	4	2
43	5	2
45	4	2
45	7	1
47	9	0
47	9	2
48	9	4
49	11	6
51	10	4
51	10	2
52	12	1
52	13	4
54	12	3
56	12	4
55	14	4
55	14	2
58	13	2
60	14	2
61	12	3
59	13	5
58	13	7
59	11	9
58	11	12
56	12	13
57	12	16
58	10	17
56	11	19
56	8	19
54	7	18
54	4	17
53	3	19
52	2	17
50	0	16
51	2	14
50	3	16
47	2	16
46	2	14
45	4	14
47	6	13
47	5	11
47	7	11
47	9	11
47	8	13
45	9	12
46	9	15
44	7	14
42	7	15
41	10	15
39	11	15
37	11	16
37	10	19
38	8	19
38	5	18
38	4	15
39	2	13
39	2	15
37	1	13
35	1	14
34	2	12
32	4	11
33	5	9
35	6	9
37	5	8
39	4	8
38	2	7
36	1	5
34	2	5
33	4	4
33	6	4
33	8	4
35	8	5
35	8	7
37	9	9
38	8	11
36	9	11
35	11	10
35	10	13
35	11	16
35	12	13
37	13	14
38	15	12
38	16	9
38	18	10
37	18	8
35	19	6
33	17	5
32	17	2
30	16	3
28	17	5
28	18	8
27	16	9
29	16	9
30	15	7
28	14	6
26	16	7
24	17	6
21	16	6
20	15	8
18	14	10
16	14	11
17	14	13
16	17	13
17	19	14
17	17	15
15	16	15
15	15	17
15	13	17
17	15	18
19	14	17
21	15	15
21	17	15
23	16	15
23	15	17
23	15	19
22	17	19
21	15	17
20	14	19
19	12	18
21	10	17
24	9	17
24	8	19
21	7	19
18	7	18
16	6	16
14	4	17
13	2	16
12	3	18
12	4	20
12	5	18
10	4	18
10	6	18
9	6	16
10	6	13
11	3	13
9	4	11
11	6	10
9	8	11
8	10	13
8	13	13
5	12	13
5	9	12
3	9	11
2	11	9
3	12	7
4	13	5
6	14	3
5	15	5
7	17	6
9	16	8
10	18	9
11	19	7
10	17	6
10	20	5
11	19	3
13	17	4
13	14	4
16	15	4
16	12	3
18	13	2
19	10	2
18	12	4
19	14	4
22	14	4
22	12	3
23	12	5
21	13	7
22	11	9
21	10	7
19	10	8
16	11	8
16	8	9
16	9	12
14	10	10
13	12	8
14	10	7
12	9	8
12	10	5
9	10	4
11	9	3
9	8	3
11	6	2
12	6	4
13	4	4
14	4	6
13	4	8
12	1	8
15	2	8
15	2	10
17	3	12
18	3	9
18	6	10
16	7	11
18	6	13
20	7	11
20	8	9
20	7	7
22	8	9
25	9	9
24	6	9
23	7	7
25	8	6
23	10	7
25	11	9
27	9	8
27	12	9
28	12	11
27	9	11
30	10	11
29	8	12
30	8	15
29	7	17
28	9	15
27	9	13
26	11	15
26	14	14
25	13	16
27	12	17
27	10	18
29	9	19
29	12	20
31	13	19
34	13	19
35	13	16
35	15	15
36	15	13
35	17	15
36	18	17
37	18	14
38	20	16
40	19	17
39	17	17
38	15	15
41	15	16
44	16	16
47	15	16
49	16	14
49	16	11
51	16	12
51	17	10
53	16	10
55	16	11
56	14	12
55	12	10
55	9	11
55	7	11
54	9	9
56	10	8
55	12	6
53	14	7
56	14	7
58	15	9
60	14	10
62	15	8
64	15	9
66	16	9
