29	12	18
30	10	16
29	10	13
32	10	14
34	11	15
37	10	15
37	7	15
39	6	15
38	6	17
39	3	17
37	2	19
35	2	18
35	0	19
37	0	19
37	1	16
37	0	13
38	2	13
40	2	12
41	3	10
43	4	9
42	1	9
44	1	8
44	1	11
46	3	10
46	3	13
49	4	13
50	4	15
48	5	16
49	7	18
51	9	19
53	7	18
55	8	20
55	11	19
55	13	18
55	16	18
56	15	16
58	15	15
57	13	15
59	11	14
62	12	14
63	10	16
64	8	18
62	6	17
65	5	17
64	5	14
65	8	14
67	7	13
69	6	15
72	6	15
72	8	16
72	10	17
70	11	18
71	13	16
70	15	17
68	14	15
68	17	15
66	15	16
64	17	15
63	17	17
60	17	18
62	19	19
63	19	17
63	19	15
64	17	13
63	15	12
65	14	11
65	13	9
62	14	9
64	15	7
66	13	6
67	11	7
69	12	7
70	11	9
72	12	9
73	11	11
73	10	14
74	8	15
75	10	14
75	12	14
75	13	12
77	13	13
78	13	10
76	14	9
76	15	11
78	17	12
79	15	10
79	16	7
78	14	6
77	16	5
76	14	4
77	12	3
75	13	2
73	12	4
72	14	4
72	14	6
72	15	8
70	16	9
71	14	11
70	11	11
71	8	11
73	7	9
72	8	7
72	6	6
74	6	6
76	7	8
78	6	10
80	5	10
81	5	8
81	5	6
81	7	5
81	10	6
79	12	5
77	11	5
75	9	4
76	7	4
74	7	4
72	6	4
71	9	4
70	9	1
70	6	0
70	3	1
72	2	1
71	3	3
71	3	6
70	5	6
71	6	8
70	4	9
67	4	10
68	2	10
66	1	10
67	1	8
65	0	8
65	3	9
63	4	11
65	4	12
63	3	13
63	4	16
61	3	14
61	6	13
62	8	15
61	10	13
63	10	13
64	8	11
64	8	9
63	5	9
61	7	8
63	6	6
62	5	4
63	3	6
65	1	5
63	2	4
61	3	6
60	5	6
61	7	5
60	9	4
59	7	4
57	7	3
56	6	5
57	4	6
58	6	8
59	8	9
58	10	8
56	9	10
55	8	8
54	10	7
52	11	8
51	11	10
52	13	8
52	14	11
54	14	11
56	13	9
56	15	10
56	18	9
58	19	7
57	16	7
56	18	6
54	18	5
56	17	4
55	16	6
57	14	5
56	12	4
56	9	4
54	10	5
53	12	4
52	12	6
50	10	5
48	9	4
49	7	5
46	7	5
45	5	7
45	5	4
47	4	4
49	5	6
49	7	7
50	5	9
49	5	11
50	6	13
48	7	15
47	7	13
45	9	14
43	10	15
41	8	16
41	10	16
43	12	15
42	15	15
40	14	14
39	12	12
40	13	10
38	14	10
38	12	10
36	12	11
36	10	10
34	10	9
34	9	6
34	8	3
33	9	1
36	9	1
38	10	2
37	13	2
34	14	2
34	17	3
34	16	5
35	16	7
36	14	6
38	13	6
38	16	5
40	15	5
40	15	2
41	13	3
41	13	5
43	12	4
45	12	5
44	10	3
43	8	5
41	9	4
39	9	4
40	7	5
37	7	6
37	10	6
40	10	7
41	8	8
41	6	9
43	6	8
43	8	8
44	11	8
42	10	10
44	11	12
42	9	13
40	8	11
38	7	11
38	8	8
36	6	9
37	4	8
38	2	10
36	0	11
35	0	8
34	0	5
36	2	6
34	2	7
32	1	9
32	2	7
32	3	10
32	5	10
33	7	11
34	10	11
33	12	12
33	12	10
33	13	7
31	14	9
33	15	8
31	14	6
29	12	5
26	12	6
25	11	4
24	14	4
26	15	2
25	14	0
23	15	2
22	18	2
19	18	3
20	18	1
20	15	1
18	14	0
19	12	1
17	10	2
17	11	4
16	9	6
15	12	6
14	10	4
12	11	2
10	12	1
8	13	2
10	13	3
11	15	5
8	16	5
9	16	2
8	18	1
6	18	0
4	16	1
4	15	4
1	16	4
1	16	1
1	14	2
2	12	4
1	12	7
1	15	7
2	13	9
0	12	9
0	11	11
3	11	10
3	10	12
3	9	15
2	9	17
1	7	18
0	9	16
0	9	13
0	12	14
3	12	15
2	15	15
3	15	17
6	15	16
6	18	16
8	19	14
8	17	14
6	18	13
6	16	13
8	16	12
9	14	14
11	13	14
13	13	14
15	12	15
14	10	15
13	7	15
11	7	14
11	7	11
10	10	11
11	10	8
10	11	6
8	12	6
6	11	5
8	10	6
8	7	7
6	8	6
4	7	5
2	7	4
2	7	7
2	7	10
2	4	9
2	5	12
4	4	13
3	5	15
5	6	17
5	6	14
3	7	12
4	6	10
6	6	11
8	6	12
8	3	12
10	4	14
11	2	14
13	2	13
15	3	12
16	3	14
15	6	14
17	6	15
18	4	16
16	6	17
14	6	17
13	8	18
14	8	20
13	10	20
15	11	18
17	12	18
19	13	16
21	12	16
20	15	16
18	15	16
18	18	16
17	18	19
14	18	20
14	17	17
13	15	15
14	15	13
12	17	14
15	17	15
17	15	14
16	16	12
19	16	12
22	16	13
22	13	14
22	14	17
21	15	19
24	15	20
24	16	17
22	18	18
22	18	15
22	19	13
22	19	10
19	19	9
20	16	9
23	16	9
24	14	8
25	13	10
22	13	10
23	12	8
20	11	8
22	10	10
20	9	12
19	7	10
16	6	10
17	7	8
19	7	8
19	9	9
19	8	6
20	11	6
21	12	4
23	10	5
25	9	3
27	7	4
26	5	4
24	4	3
22	4	3
23	3	1
20	3	2
21	2	4
23	4	5
26	3	5
24	1	6
26	0	6
28	2	7
27	2	10
29	3	12
30	5	11
29	7	13
27	8	13
27	8	16
27	8	18
25	9	16
25	12	16
26	11	18
