63	11	13
64	12	15
64	13	18
67	13	19
67	14	16
64	14	16
66	16	17
67	17	15
66	19	13
68	20	14
69	19	12
69	19	10
69	18	8
71	17	8
73	15	7
74	18	7
77	18	7
76	16	6
79	16	6
81	17	8
82	16	6
80	15	8
79	13	10
78	13	13
79	15	12
81	16	12
81	13	13
82	11	15
83	9	16
81	9	15
79	11	14
80	9	12
78	10	12
76	11	10
75	13	10
75	12	13
72	12	14
71	11	16
71	9	16
74	9	15
76	8	15
77	6	15
76	6	13
77	4	15
78	2	15
79	1	17
81	0	16
81	0	18
82	2	18
81	5	18
83	7	17
83	7	15
85	8	14
82	8	13
82	6	13
79	7	13
79	7	11
80	9	10
82	10	10
83	10	12
85	11	10
85	11	8
86	9	8
84	9	9
85	7	8
83	6	7
80	7	7
81	9	6
80	9	8
78	10	10
76	9	9
78	11	8
78	8	7
75	7	7
74	7	10
72	8	10
70	7	8
71	5	9
70	5	6
68	7	7
66	8	9
66	10	8
65	10	5
65	7	5
63	9	6
62	9	9
60	7	8
62	5	7
61	4	5
59	5	4
60	5	2
58	3	1
59	3	4
57	5	3
54	5	4
54	8	3
52	8	3
51	8	1
50	6	2
47	6	2
47	5	5
45	3	4
47	2	5
45	3	6
47	3	7
46	5	7
45	8	7
45	9	9
47	9	9
46	7	11
47	10	11
46	12	9
44	13	7
42	13	6
42	10	7
43	10	5
45	9	5
47	11	4
45	13	5
44	15	5
42	15	5
42	17	4
42	16	2
43	13	2
41	11	3
39	11	3
38	11	0
37	9	0
36	10	2
36	8	2
35	6	4
36	5	6
35	7	8
37	8	10
36	6	12
34	4	13
32	4	12
31	5	14
31	4	17
33	3	17
34	5	15
34	7	16
31	8	16
32	10	17
30	11	19
27	10	19
28	10	16
27	10	13
25	11	11
24	10	13
21	11	13
21	14	12
22	14	10
24	15	8
26	15	9
26	15	12
23	15	12
24	17	13
26	16	15
26	16	18
24	16	19
23	14	20
26	15	20
27	13	18
29	12	17
31	12	17
34	12	16
37	12	17
38	10	19
38	9	17
39	6	17
39	5	15
36	6	15
37	4	14
37	1	14
38	1	12
40	0	12
40	1	14
42	1	13
43	3	12
43	5	13
43	7	14
45	8	16
44	11	16
42	11	15
44	12	14
45	14	16
44	14	14
42	15	14
43	14	12
44	13	10
46	15	9
46	18	8
47	20	10
47	20	12
44	20	12
45	19	14
44	17	15
42	17	15
40	15	16
40	16	13
40	17	15
39	19	15
39	19	12
37	19	11
38	17	10
38	17	13
36	15	14
36	15	17
35	16	19
36	17	17
33	18	17
33	17	14
33	17	11
33	15	10
31	16	8
29	17	9
29	15	10
28	17	12
30	17	12
30	14	12
29	12	11
28	12	14
29	10	12
32	11	12
34	11	12
32	9	11
31	8	13
31	6	12
29	5	10
28	5	7
28	2	7
29	3	5
28	1	3
27	3	1
25	4	1
23	2	2
24	2	0
23	4	2
20	4	2
18	5	1
20	6	2
19	8	2
18	10	0
16	9	0
14	8	1
14	8	4
16	6	3
14	6	4
13	6	6
13	8	6
13	11	7
12	13	6
11	11	8
12	13	9
13	14	11
11	13	13
12	12	15
14	11	17
15	9	17
15	10	15
14	9	13
17	9	13
17	7	14
16	4	14
14	3	16
13	5	18
12	7	20
13	4	20
10	3	20
8	2	18
6	2	18
8	4	19
7	4	16
10	5	16
9	5	13
6	5	14
7	6	16
8	8	16
7	9	14
7	11	13
8	13	11
6	15	12
6	13	11
5	15	10
3	14	9
4	13	11
5	11	11
5	10	13
3	9	13
3	9	15
3	6	15
3	5	18
2	3	16
1	1	16
1	2	13
1	1	11
1	0	8
0	1	6
3	1	6
4	1	4
5	3	5
8	4	5
7	7	5
5	7	6
5	8	3
5	9	5
6	11	4
7	13	6
9	13	5
9	13	3
11	12	1
11	11	3
13	10	2
12	9	4
14	10	4
16	12	3
16	10	2
17	10	5
18	12	7
17	10	7
16	8	8
15	8	10
18	7	10
18	5	9
16	3	10
15	3	7
14	3	10
13	1	10
14	0	12
16	0	13
16	0	10
17	2	12
19	3	11
22	3	10
23	5	11
24	5	13
22	5	14
24	7	13
26	7	13
26	7	11
26	9	10
23	9	11
24	9	9
23	9	7
21	8	6
23	8	5
24	10	4
23	12	4
24	11	6
26	12	6
29	13	6
30	15	4
32	14	3
34	15	4
35	18	4
36	18	7
37	16	6
38	14	4
40	13	6
40	10	7
40	12	8
40	11	10
42	10	9
41	8	9
41	5	9
40	3	9
38	1	8
38	4	7
38	5	5
39	7	4
41	8	4
43	8	3
45	7	1
46	9	3
47	9	1
47	12	2
45	14	3
45	11	4
44	11	7
43	8	7
45	7	5
48	7	6
50	8	6
51	9	8
53	10	10
54	11	12
55	10	14
57	8	13
55	7	13
53	6	11
54	5	9
54	7	8
54	7	6
52	5	7
51	7	9
51	6	11
50	5	13
48	5	14
47	2	14
50	3	14
53	4	14
55	3	15
56	1	14
58	3	13
56	2	12
58	1	13
60	1	13
61	4	13
61	5	10
62	7	9
64	8	11
66	9	11
68	11	10
68	10	8
70	9	8
73	9	7
72	11	6
72	11	3
70	13	2
69	16	2
67	16	3
66	14	5
64	14	5
62	13	6
59	13	5
57	14	5
57	13	3
55	15	4
56	17	3
54	18	5
54	18	7
56	16	8
54	18	9
54	16	9
55	14	11
57	13	11
57	14	14
60	14	14
63	14	14
