# 
# registered features: 
# 
# FeatureMoleculesIO
# 	Number of monomers: 440
# 	max connectivity: 2
# FeatureBox
# FeatureBondset<FastBondset>
# FeatureLattice<bool>
# FeatureExcludedVolumeSc<FeatureLattice<bool> >
# FeatureBoltzmann
# 
# not registered features: 
# 
# 
# Created by AnalyzerRadiusOfGyration
# file contains time series of average Rg_squared (Rg2) over all analyzed groups
# format: mcs	 Rg2X	 Rg2Y	 Rg2Z	 Rg2Total

50000	181.908	20.5251	29.2193	231.652	
100000	152.367	23.0699	31.3054	206.742	
150000	292.688	28.9602	25.1674	346.815	
200000	467.61	24.3271	18.6806	510.618	
250000	413.839	28.4554	27.6745	469.968	
300000	391.899	22.7449	26.2323	440.876	
350000	282.516	23.5805	25.6261	331.723	
400000	384.416	24.4568	23.3741	432.247	
450000	421.457	28.4561	19.6523	469.565	
500000	384.758	19.9566	23.0193	427.734	
550000	453.435	23.8304	20.9658	498.231	
600000	525.253	23.475	25.8147	574.543	
650000	514.096	26.2853	29.1623	569.544	
700000	390.72	30.4248	28.414	449.559	
750000	502.364	23.4326	23.3351	549.131	
800000	512.657	25.9438	27.1783	565.779	
850000	574.767	20.7461	26.3366	621.85	
900000	532.367	28.4137	28.028	588.808	
950000	477.772	18.083	25.4851	521.34	
1e+06	507.319	26.0785	22.966	556.364	
1.05e+06	547.252	25.2623	29.4842	601.999	
1.1e+06	471.162	24.0559	22.923	518.141	
1.15e+06	512.149	29.4077	25.8284	567.386	
1.2e+06	463.257	21.0474	27.0443	511.349	
1.25e+06	436.874	26.5896	26.7003	490.164	
1.3e+06	440.464	23.665	22.2893	486.418	
1.35e+06	454.425	30.7832	22.701	507.909	
1.4e+06	322.658	30.3257	28.1414	381.125	
1.45e+06	252.157	29.9671	25.1914	307.316	
1.5e+06	238.585	25.4837	24.6814	288.75	
1.55e+06	296.138	24.4874	26.4558	347.081	
1.6e+06	220.175	24.2198	17.5788	261.974	
1.65e+06	191.616	19.6732	27.7104	239	
1.7e+06	243.713	27.9823	24.9023	296.598	
1.75e+06	238.056	25.4645	24.4633	287.984	
1.8e+06	278.577	26.8829	30.0324	335.493	
1.85e+06	287.453	23.047	27.0874	337.588	
1.9e+06	256.464	26.0732	27.5747	310.112	
1.95e+06	287.925	25.9982	24.366	338.289	
2e+06	253.013	26.748	22.977	302.738	
2.05e+06	254.392	26.4435	31.8414	312.676	
2.1e+06	322.101	23.9647	27.2362	373.302	
2.15e+06	349.113	18.657	29.1693	396.939	
2.2e+06	271.944	21.0979	28.2489	321.29	
2.25e+06	255.068	28.506	26.6709	310.245	
2.3e+06	254.895	25.7316	27.6818	308.309	
2.35e+06	245.871	28.233	24.2998	298.403	
2.4e+06	262.633	24.3932	26.2883	313.314	
2.45e+06	231.982	22.4753	22.2067	276.664	
2.5e+06	257.938	23.4283	25.1679	306.534	
2.55e+06	166.504	25.9811	24.6603	217.145	
2.6e+06	256.877	28.9964	20.7199	306.594	
2.65e+06	263.207	20.3894	27.5165	311.113	
2.7e+06	259.947	28.6617	21.6472	310.256	
2.75e+06	284.821	23.9046	23.0895	331.815	
2.8e+06	294.59	23.433	26.0444	344.068	
2.85e+06	335.875	24.5854	25.9571	386.418	
2.9e+06	303.601	27.9004	24.1852	355.687	
2.95e+06	225.14	28.7516	21.1434	275.035	
3e+06	195.727	26.3479	22.3132	244.388	
3.05e+06	222.673	26.1023	24.0154	272.791	
3.1e+06	280.667	26.3195	26.2404	333.227	
3.15e+06	227.118	32.5727	21.4772	281.168	
3.2e+06	220.759	24.6481	26.1263	271.533	
3.25e+06	277.246	21.8755	23.3385	322.46	
3.3e+06	405.16	27.2559	22.8035	455.219	
3.35e+06	344.486	23.1075	29.8537	397.447	
3.4e+06	337.903	25.7854	23.9038	387.592	
3.45e+06	343.983	26.3819	28.1793	398.544	
3.5e+06	336.189	27.6528	22.4221	386.264	
3.55e+06	442.178	28.0612	27.3017	497.541	
3.6e+06	315.146	22.6699	28.4463	366.263	
3.65e+06	318.537	22.2447	23.4939	364.276	
3.7e+06	350.095	26.431	26.8805	403.407	
3.75e+06	396.129	23.4595	26.1095	445.698	
3.8e+06	318.263	24.8161	27.1332	370.212	
3.85e+06	436.233	26.2172	24.9166	487.366	
3.9e+06	432.882	33.3472	29.2952	495.524	
3.95e+06	383.699	22.2814	33.5126	439.493	
4e+06	360.256	30.7449	25.7583	416.759	
4.05e+06	351.58	20.4343	30.8061	402.82	
4.1e+06	319.731	20.8183	20.8997	361.449	
4.15e+06	367.572	25.5268	23.8869	416.985	
4.2e+06	325.673	28.8057	22.1567	376.635	
4.25e+06	327.48	25.2919	20.359	373.131	
4.3e+06	322.216	23.0134	19.6206	364.85	
4.35e+06	236.49	28.6049	27.8637	292.958	
4.4e+06	302.591	26.0212	26.7365	355.349	
4.45e+06	332.366	29.3852	27.9827	389.734	
4.5e+06	361.808	25.8432	22.2905	409.941	
4.55e+06	324.199	22.36	22.7576	369.317	
4.6e+06	353.279	20.902	25.1807	399.361	
4.65e+06	255.132	23.964	28.6069	307.703	
4.7e+06	293.915	25.5271	29.0458	348.488	
4.75e+06	372.859	24.807	26.4666	424.133	
4.8e+06	413.861	24.1306	24.8029	462.795	
4.85e+06	394.318	33.2113	21.7967	449.326	
4.9e+06	293.732	29.3616	25.0442	348.138	
4.95e+06	345.909	34.0054	22.8419	402.757	
5e+06	262.874	25.3233	27.7709	315.969	
