# 
# registered features: 
# 
# FeatureMoleculesIO
# 	Number of monomers: 440
# 	max connectivity: 3
# FeatureBox
# FeatureBondset<FastBondset>
# FeatureAttributes<int>
# FeatureLattice<bool>
# FeatureExcludedVolumeSc<FeatureLattice<bool> >
# 
# not registered features: 
# 
# 
# Created by AnalyzerRadiusOfGyration
# file contains time series of average Rg_squared (Rg2) over all analyzed groups
# format: mcs	 Rg2X	 Rg2Y	 Rg2Z	 Rg2Total

1	209.635	22.6758	33.1147	265.426	
2	209.909	22.9209	33.1135	265.943	
3	210.441	22.8834	33.0665	266.391	
4	210.543	23.0967	33.2338	266.874	
5	210.897	23.2073	33.118	267.223	
6	211.161	23.1445	32.9529	267.258	
7	210.223	22.9111	32.9398	266.074	
8	209.961	22.9822	32.692	265.635	
9	209.982	22.9421	32.5777	265.502	
10	209.788	22.9735	32.2335	264.995	
11	209.732	22.8781	32.475	265.085	
12	209.743	23.0386	32.5826	265.364	
13	209.723	22.8754	32.8305	265.429	
14	210.403	23.1071	32.5602	266.07	
15	210.565	23.1168	32.7966	266.478	
16	210.263	23.2058	32.8113	266.281	
17	210.723	23.3787	32.9693	267.071	
18	211.172	23.3071	33.0113	267.49	
19	211.232	23.2723	33.0204	267.525	
20	211.255	23.4652	32.792	267.512	
21	211.719	23.3275	32.9157	267.962	
22	211.897	23.4399	32.6826	268.019	
23	212.503	23.3735	32.6635	268.54	
24	212.812	23.3702	32.8999	269.082	
25	212.656	23.6258	32.6218	268.903	
26	212.863	23.602	32.4303	268.895	
27	213.014	23.6111	32.5268	269.152	
28	212.818	23.5844	32.4913	268.894	
29	212.975	23.7565	32.445	269.177	
30	213.807	24.0486	32.3513	270.207	
31	213.496	24.2997	32.3686	270.164	
32	212.874	24.2804	32.3775	269.532	
33	212.506	24.4649	32.4516	269.423	
34	212.532	24.3871	32.6354	269.554	
35	212.278	24.099	32.632	269.009	
36	212.223	24.1113	32.5264	268.861	
37	212.439	24.1111	32.4457	268.996	
38	213.132	23.9918	32.3788	269.502	
39	212.707	24.084	32.3074	269.098	
