72	7	14
74	7	14
75	6	16
76	4	16
73	4	17
71	4	16
69	4	15
67	5	17
64	5	18
65	7	17
63	9	18
62	7	18
62	7	16
62	4	17
63	2	16
62	2	13
62	2	11
61	2	8
61	5	9
62	8	9
61	6	11
64	6	11
65	8	11
65	9	14
63	10	16
64	13	16
67	13	15
68	15	13
69	13	13
68	15	15
67	17	15
67	18	12
65	17	12
64	19	10
65	19	7
66	17	6
68	18	5
71	18	4
71	15	4
69	16	2
72	16	2
73	18	4
76	18	5
78	19	4
80	20	4
78	19	6
79	17	6
79	16	8
80	17	10
82	18	12
83	16	11
82	15	9
84	14	7
82	13	8
80	14	6
82	13	5
79	12	5
81	10	4
80	12	3
77	13	3
75	15	4
75	14	6
75	14	8
77	15	10
76	18	10
74	20	9
75	20	6
72	20	7
73	17	7
70	17	7
70	14	6
68	16	5
66	15	6
64	17	5
63	16	3
60	16	4
60	14	4
60	13	7
58	13	7
58	13	5
58	14	3
57	16	4
58	18	4
57	19	2
56	18	4
53	18	3
53	19	1
51	17	2
50	15	2
49	14	4
49	11	4
50	10	2
52	8	3
54	10	2
55	12	4
54	10	4
52	11	6
54	10	8
54	7	7
55	6	9
53	4	10
53	2	10
51	3	9
50	0	9
47	0	8
45	2	7
47	4	8
47	2	8
48	4	6
46	3	5
47	1	4
48	3	2
48	3	4
50	3	4
52	3	5
50	5	6
48	6	5
48	6	2
50	8	1
48	9	3
46	8	5
46	11	4
48	10	6
51	9	6
50	9	8
49	9	10
48	7	11
48	7	13
45	7	14
43	7	14
44	7	11
43	10	11
42	11	13
44	13	12
45	11	13
45	10	15
48	10	15
47	10	12
49	12	13
51	10	14
53	11	13
53	9	12
52	7	13
54	6	13
53	6	11
52	7	9
51	5	9
50	5	12
49	4	14
48	6	16
46	5	14
44	6	16
44	7	18
44	7	20
43	4	20
41	2	19
43	4	18
43	3	16
42	1	16
40	3	17
41	3	14
39	1	13
39	2	15
39	5	15
39	7	15
37	6	15
36	5	13
37	4	15
35	5	15
33	3	16
33	2	14
31	4	13
30	6	15
27	7	15
25	7	14
27	6	13
28	4	11
26	6	10
23	5	10
22	5	7
23	3	8
25	4	10
26	3	12
24	4	13
21	4	12
18	4	12
19	2	13
18	0	11
16	2	10
15	2	13
14	4	14
13	4	16
12	6	18
12	4	18
12	1	17
12	2	14
11	4	13
9	5	11
7	6	13
8	8	12
8	7	9
7	9	8
6	10	6
7	13	6
8	14	4
9	15	6
8	17	8
6	16	7
5	16	9
4	13	9
2	14	9
3	15	7
1	17	6
1	18	4
1	19	2
3	20	3
3	20	1
3	18	1
5	17	3
6	14	3
5	14	0
6	12	2
7	12	4
7	9	4
8	9	6
9	9	3
11	11	4
13	12	5
12	14	6
15	14	6
14	14	3
16	16	4
18	15	6
18	16	9
21	17	9
21	17	11
21	14	12
19	15	13
19	15	15
19	14	17
16	14	18
15	16	16
14	15	18
12	15	19
12	15	17
12	15	15
12	18	15
10	17	16
7	17	15
7	16	13
7	14	12
6	14	14
9	14	15
9	13	13
11	12	12
11	9	11
12	10	13
13	8	14
13	6	13
12	6	11
11	4	9
14	3	9
13	6	9
16	6	8
18	6	9
20	7	9
18	8	8
18	10	8
18	13	8
19	11	6
16	11	6
17	10	4
17	9	1
14	9	2
15	7	1
17	6	1
17	3	2
15	1	3
15	3	4
15	6	4
17	5	5
19	6	7
20	5	9
22	7	10
23	9	9
23	12	8
24	10	7
26	11	5
27	11	2
27	13	3
25	14	2
25	15	5
26	16	3
23	17	3
24	19	4
24	19	6
26	20	6
27	17	6
28	16	4
27	15	6
27	14	9
27	15	12
30	15	11
33	15	10
35	17	11
33	19	12
34	17	14
33	17	17
31	18	16
30	18	18
29	18	15
30	16	16
31	15	14
31	12	15
31	12	18
34	12	19
34	9	19
33	11	17
35	12	15
37	13	15
37	13	12
36	15	11
37	15	9
38	13	10
36	11	9
37	13	8
36	13	6
36	11	5
37	13	4
37	15	5
36	17	6
39	17	5
41	15	4
42	18	4
42	17	2
39	17	3
37	18	4
34	17	4
36	18	2
37	16	0
39	15	0
38	15	3
38	13	2
39	11	0
37	10	2
39	9	3
41	10	3
42	9	1
41	8	3
41	8	5
39	9	6
38	9	9
41	9	9
42	11	9
42	14	9
44	13	9
45	15	8
43	17	9
46	17	8
48	16	8
50	15	8
51	17	8
54	16	8
56	15	10
58	15	11
59	13	11
59	11	12
61	12	14
59	14	13
58	14	15
59	14	17
59	12	17
58	11	15
56	13	14
54	15	15
53	18	15
55	20	14
57	18	13
59	19	11
60	17	11
62	17	11
63	15	13
66	14	13
68	13	11
66	12	10
66	10	10
64	12	9
63	10	8
64	8	7
65	10	5
66	9	7
69	9	6
67	9	5
69	8	4
70	6	6
72	6	5
72	3	4
70	3	5
70	4	8
72	3	7
72	0	7
74	2	8
75	0	8
76	2	8
78	3	8
80	4	6
81	3	8
80	1	6
83	1	5
83	2	7
85	1	5
85	1	7
84	3	5
85	5	6
83	7	7
83	10	7
84	12	8
84	12	5
85	9	5
83	7	4
81	8	5
80	6	4
78	7	4
76	8	5
76	5	6
76	5	4
76	6	2
78	7	2
78	9	3
77	11	5
76	11	7
76	11	9
77	9	8
79	7	9
79	7	11
78	9	13
77	9	15
74	10	15
71	10	15
71	9	12
