73	4	3
71	5	2
70	5	5
69	6	3
66	5	3
63	5	3
63	2	4
62	0	3
61	1	5
59	3	4
58	3	6
56	3	5
57	1	6
54	1	5
54	4	6
56	6	5
56	7	8
58	6	10
59	7	12
61	6	12
60	3	12
60	2	15
58	1	15
57	1	12
54	2	12
52	3	13
52	5	12
55	6	12
57	5	14
58	3	13
58	4	10
58	5	7
60	5	6
62	4	8
62	4	6
61	6	4
59	7	4
57	9	5
58	11	7
57	13	8
60	14	8
59	16	10
59	18	9
59	18	6
62	18	7
61	17	5
62	18	3
60	17	1
63	17	1
62	15	0
61	13	1
63	12	3
61	10	2
63	9	4
64	7	6
61	7	6
60	8	8
61	10	7
63	12	6
65	12	7
63	13	8
66	13	9
68	14	7
68	14	4
68	17	5
70	16	6
72	17	8
74	15	7
75	13	7
74	12	9
74	11	11
76	10	10
74	9	10
72	7	11
70	5	12
73	4	12
72	2	12
72	1	15
74	3	14
77	4	14
76	4	11
77	2	9
77	4	8
75	5	6
75	7	5
72	6	5
72	4	5
75	3	5
77	1	4
76	1	7
74	1	8
74	3	8
72	2	10
69	2	10
69	2	12
67	1	11
65	0	10
66	0	8
66	2	8
67	4	9
67	6	9
67	7	11
66	7	13
65	9	14
64	11	13
62	12	13
63	11	15
62	9	14
62	8	16
62	11	17
61	9	19
60	11	20
60	13	19
63	14	19
61	16	18
60	17	16
59	18	18
57	16	17
59	15	17
58	13	19
56	14	17
54	12	16
51	13	16
50	15	15
50	15	13
48	14	11
48	16	11
46	17	13
46	17	10
44	15	9
42	14	9
44	15	7
44	13	6
42	11	7
44	10	5
42	11	4
40	11	4
40	11	6
38	11	5
37	13	7
35	11	8
35	12	10
35	12	12
36	14	12
38	14	12
38	13	9
39	11	9
40	11	11
39	9	11
37	8	9
36	5	9
36	6	12
38	5	11
38	2	11
36	1	9
35	3	8
36	4	6
34	5	7
31	4	7
31	6	7
30	8	8
33	8	9
33	7	12
32	9	11
30	10	13
30	10	15
28	10	15
27	8	15
26	7	17
24	8	17
25	7	19
26	5	18
23	5	18
25	4	20
24	3	18
23	4	16
22	5	14
19	6	14
19	3	14
20	0	14
22	0	13
20	1	11
21	3	9
19	4	10
21	5	9
20	5	6
22	4	7
20	3	7
17	3	8
15	5	7
13	6	6
15	7	5
15	9	4
14	12	4
11	11	4
8	11	5
10	11	6
11	11	9
14	11	10
16	12	8
18	12	7
20	12	6
19	10	7
16	10	6
15	9	8
13	11	7
13	9	7
10	9	6
10	7	5
8	6	6
6	8	7
5	6	6
6	4	7
6	3	4
4	1	5
4	2	7
7	2	8
6	0	10
7	0	13
9	1	15
10	3	13
10	5	13
12	7	14
12	4	14
12	5	11
14	3	12
12	3	11
14	5	10
14	8	11
15	10	13
17	11	14
19	13	13
19	16	14
16	16	13
16	15	11
14	14	13
13	14	15
16	14	16
16	16	17
17	17	19
18	14	19
20	12	18
21	13	20
22	13	17
20	12	15
20	10	14
18	8	13
20	6	12
21	7	14
23	9	15
25	10	15
24	11	13
26	12	12
24	10	11
22	11	12
22	8	11
20	8	12
19	9	10
21	10	9
22	12	9
23	14	10
25	15	8
24	13	7
27	13	8
25	11	7
23	9	8
24	7	8
25	5	9
24	7	11
25	7	13
27	8	11
27	6	10
30	6	11
30	4	11
30	3	14
31	3	17
33	3	17
35	2	16
36	4	16
37	5	14
35	5	14
32	6	14
34	7	16
33	7	19
35	8	18
33	10	17
36	10	16
38	11	16
37	12	14
35	14	15
34	16	13
36	16	12
34	18	13
33	18	11
32	16	13
32	14	14
30	12	13
29	14	13
28	12	15
28	12	18
27	15	18
30	15	17
30	17	18
32	18	18
31	20	16
31	18	15
30	18	12
30	18	9
33	17	9
33	17	7
34	15	8
35	14	6
32	14	7
32	14	4
31	16	2
31	18	3
29	16	2
30	14	2
27	14	2
29	13	4
31	12	6
33	11	7
32	11	4
30	10	6
29	8	4
29	7	2
29	8	0
32	8	0
34	7	0
34	9	1
36	8	0
38	9	0
38	6	1
37	4	2
38	2	2
40	3	3
40	3	6
40	5	5
42	4	7
43	4	4
44	4	7
45	4	5
45	1	6
47	3	5
49	4	5
47	6	6
46	4	8
47	2	8
46	2	11
47	0	10
48	3	10
46	4	10
48	5	9
47	7	8
49	7	8
49	8	6
48	6	4
49	8	4
49	10	3
48	9	1
47	11	1
45	12	3
45	15	4
47	13	5
49	13	6
52	13	7
54	15	6
52	13	5
53	11	7
55	12	7
56	10	9
56	10	12
54	12	11
51	11	11
48	10	11
48	10	13
49	7	13
51	7	12
53	8	12
53	7	15
53	5	14
52	3	16
51	5	18
54	5	17
57	5	18
55	3	17
54	0	17
52	1	19
55	0	19
58	0	19
61	1	19
63	3	18
66	4	18
65	5	20
66	8	20
68	7	18
68	8	16
66	10	17
68	9	19
71	9	18
72	11	17
75	12	17
75	12	15
74	14	15
74	15	17
76	14	17
78	16	16
78	16	14
80	16	13
81	15	15
80	15	18
79	17	20
81	16	20
81	13	19
81	10	19
81	8	18
83	8	18
83	8	15
84	11	15
83	13	13
83	12	10
81	11	12
81	8	11
83	7	11
81	6	10
81	3	10
81	1	11
81	4	12
83	3	11
85	5	10
83	4	8
84	6	7
83	8	5
82	9	7
80	9	6
80	7	5
78	6	3
77	7	1
76	4	1
75	3	3
