57	14	5
56	12	3
57	12	1
58	11	3
60	10	3
63	11	3
63	14	2
61	12	1
62	10	0
63	9	2
63	7	1
63	4	1
61	3	2
60	1	4
58	3	3
56	4	5
53	4	4
54	4	1
55	6	3
55	6	6
54	5	8
57	6	8
55	7	10
52	7	10
51	7	13
51	5	14
50	5	11
50	2	11
47	2	10
49	2	9
50	2	7
51	3	9
54	3	8
55	4	10
55	5	12
55	7	13
57	9	12
55	10	12
57	11	10
55	13	9
57	12	8
59	14	7
59	14	9
60	14	11
62	15	11
63	16	9
64	17	11
64	20	12
67	20	11
69	20	10
71	19	12
71	19	14
69	19	14
69	18	17
69	20	16
71	19	18
72	18	20
73	15	20
74	14	18
71	14	18
71	13	15
73	14	14
75	14	15
74	12	13
77	13	13
77	16	13
76	17	15
79	17	14
77	18	13
78	20	12
76	19	10
77	17	9
74	18	9
74	20	8
74	18	7
76	19	5
76	16	6
78	14	5
78	14	2
80	13	4
79	12	6
77	14	7
79	12	8
77	11	9
76	9	10
76	8	12
74	9	14
77	10	14
75	11	15
77	12	16
79	13	18
81	14	18
81	12	17
80	12	15
81	10	13
82	8	14
80	6	13
78	7	14
77	6	12
77	7	9
75	9	8
73	10	6
71	9	4
70	7	5
72	7	6
72	6	8
72	9	8
71	7	10
72	10	10
71	9	12
72	9	15
75	9	16
74	6	16
72	5	14
73	3	14
74	5	13
73	7	14
70	8	14
70	10	14
69	10	17
67	10	18
67	11	15
64	10	15
65	11	17
65	14	16
63	15	15
62	15	13
63	13	14
62	11	15
61	9	13
59	8	11
60	6	9
61	5	11
63	3	12
63	3	9
61	4	8
59	3	10
59	2	12
61	4	13
62	3	15
61	3	17
59	2	17
60	1	15
61	1	17
62	2	19
63	4	18
62	6	17
62	7	19
60	5	18
60	7	18
60	10	19
62	12	18
59	12	18
56	13	18
57	16	18
54	17	18
53	19	18
52	17	19
53	15	17
52	15	14
51	14	16
49	13	15
48	15	17
48	17	16
49	19	16
49	19	13
47	20	15
46	19	17
44	20	18
43	18	18
43	17	16
40	16	16
39	16	13
37	15	11
38	15	9
40	13	10
41	11	12
39	10	12
36	9	12
35	7	11
32	8	11
34	10	12
35	10	10
34	12	8
32	10	9
31	10	11
31	13	10
32	13	13
32	15	14
31	18	14
30	20	16
31	20	14
29	20	13
28	18	12
31	17	12
34	17	13
33	19	11
31	20	10
30	19	8
32	18	6
34	19	4
35	18	2
34	19	0
37	18	0
40	18	1
39	18	4
38	16	3
36	16	3
35	14	3
35	12	3
36	10	2
37	11	4
39	11	4
39	11	7
38	9	7
38	7	8
39	6	10
41	6	11
43	5	11
44	5	14
42	3	15
40	2	16
40	2	19
41	4	17
39	5	15
39	8	16
41	7	15
41	6	18
41	9	17
40	11	17
39	9	18
38	11	16
37	11	14
36	9	15
37	8	17
36	8	19
35	8	17
35	5	16
34	7	15
33	10	15
30	10	14
30	13	15
30	16	15
28	15	14
27	14	16
28	15	18
30	13	17
29	11	19
27	12	17
25	10	16
26	10	14
27	9	12
25	10	10
24	9	8
23	7	9
25	6	10
24	4	8
26	5	7
27	3	7
29	2	7
29	4	6
29	1	5
28	3	3
29	5	3
27	6	2
29	5	1
31	3	2
30	2	0
28	1	2
27	3	0
25	2	0
23	1	2
24	3	2
24	3	4
22	3	5
22	3	7
22	6	7
20	6	7
19	6	9
18	8	9
17	11	9
15	12	7
15	15	8
12	14	8
12	17	7
10	18	9
10	18	12
7	18	13
7	17	10
6	19	8
5	17	7
7	16	6
7	19	5
7	19	3
5	18	3
6	16	1
8	14	0
10	14	0
10	13	3
9	11	3
6	11	3
7	11	0
10	10	0
11	8	0
13	7	1
14	9	3
13	9	6
13	8	9
15	9	10
14	10	12
15	10	15
14	8	14
15	6	15
16	4	15
17	1	15
16	3	13
17	5	13
18	3	11
16	4	10
15	2	10
14	4	10
14	6	9
15	6	6
15	4	7
17	2	6
15	1	8
12	0	8
12	0	5
10	0	4
10	2	4
8	2	3
6	3	5
5	3	7
2	3	8
1	3	6
1	6	7
3	6	6
2	7	4
2	4	3
1	6	2
3	6	1
4	8	1
6	9	3
5	9	5
5	7	5
5	7	8
4	5	9
6	7	10
7	9	11
8	11	9
10	12	10
13	12	10
13	13	13
13	16	14
14	15	16
15	17	14
16	19	14
17	19	12
19	20	14
19	18	14
20	16	12
21	16	9
20	17	7
22	16	5
22	15	2
21	13	3
19	12	5
20	12	8
21	11	10
21	9	9
20	9	6
18	7	5
20	8	4
22	6	5
24	6	5
26	7	6
28	6	5
29	8	6
29	10	6
29	9	9
31	7	8
33	6	8
33	8	7
32	7	5
32	9	5
34	9	5
34	6	5
36	7	3
39	7	4
41	9	5
43	8	6
44	5	6
42	4	4
43	6	4
42	6	2
42	8	3
39	8	2
41	9	0
43	9	1
45	8	1
45	11	0
45	13	1
47	13	2
46	11	3
46	9	4
46	10	7
46	8	6
48	9	4
49	7	2
48	7	5
50	9	4
52	7	5
51	9	7
51	12	7
50	14	8
48	15	7
51	16	7
50	18	9
47	18	10
46	16	10
44	16	11
44	19	12
42	19	12
40	18	12
39	16	11
38	17	9
40	17	9
42	18	10
42	19	7
44	18	8
44	15	8
46	17	7
46	15	7
48	13	8
49	11	6
50	13	5
52	14	4
55	15	4
54	14	2
57	14	2
