79	8	14
78	10	16
78	13	16
80	15	15
81	13	16
81	12	14
81	11	11
80	10	9
79	8	9
80	6	10
82	6	9
84	7	9
84	7	12
85	5	10
86	2	10
84	1	8
83	1	10
83	4	9
83	4	6
81	5	6
81	8	5
79	10	4
79	8	5
79	5	4
77	6	2
75	5	3
73	4	4
75	2	5
75	3	7
78	3	8
76	5	9
76	6	6
78	8	7
77	10	9
76	12	10
78	12	9
78	15	9
79	18	9
80	18	12
82	19	12
84	17	13
81	16	13
82	17	11
83	15	9
82	13	9
82	14	6
84	13	6
83	12	4
81	12	5
78	12	4
77	14	6
80	14	5
78	16	4
76	14	3
75	15	1
76	13	1
73	13	1
74	13	4
71	13	3
69	12	4
70	10	3
73	9	3
72	7	3
69	7	4
66	7	4
66	7	7
66	10	7
67	11	9
64	12	9
66	13	10
64	15	11
62	14	13
62	14	15
59	14	14
58	13	12
58	16	12
60	18	11
62	19	11
62	18	9
62	16	9
60	15	8
58	16	10
56	16	9
58	14	8
58	11	7
57	12	9
56	10	9
55	10	12
56	12	12
54	12	13
56	12	14
57	9	14
58	9	11
59	7	12
60	8	10
59	6	8
62	5	8
63	3	6
64	5	8
64	7	8
63	7	10
66	7	9
66	7	12
66	4	11
66	4	9
68	3	11
67	1	9
65	0	7
64	2	8
61	1	8
63	0	9
63	0	12
60	0	11
60	0	13
58	0	14
56	0	14
55	2	13
54	3	15
54	5	16
55	7	15
53	8	14
52	6	15
50	6	14
48	5	16
48	5	19
47	3	17
45	4	18
44	5	16
43	3	16
44	5	14
42	4	12
40	2	11
39	0	13
39	2	13
38	4	14
39	6	14
37	6	13
37	8	14
35	9	12
32	9	11
33	8	9
32	10	8
31	10	5
29	9	3
29	8	6
28	11	6
28	10	8
26	9	9
29	9	10
28	7	12
27	5	12
30	5	11
31	6	9
34	6	10
35	4	8
37	4	8
38	3	10
36	2	12
37	0	10
35	1	10
34	1	8
33	4	8
31	4	8
29	3	7
27	4	7
26	2	8
26	3	5
27	1	3
27	1	6
25	1	6
22	0	6
22	0	9
23	2	11
23	4	10
22	6	9
20	7	8
19	9	7
18	6	7
19	7	5
18	5	4
16	3	5
14	2	7
15	3	9
16	0	9
13	1	9
12	1	11
13	2	13
11	3	12
11	4	14
11	1	13
11	2	16
12	4	16
13	5	14
14	6	12
14	4	12
16	5	11
18	3	10
18	6	11
18	9	10
18	12	9
16	11	8
16	14	7
15	16	6
17	16	7
19	17	5
19	19	5
16	18	5
14	16	4
12	18	5
13	16	7
13	14	6
10	14	7
11	11	7
10	9	5
8	11	6
7	11	8
9	10	8
11	10	9
14	10	9
16	9	9
16	7	10
16	10	11
15	9	13
14	11	12
11	11	13
10	11	11
8	12	13
8	11	15
6	11	14
5	12	16
5	9	16
4	7	15
2	8	14
1	10	13
1	11	10
1	13	11
4	13	11
3	11	9
1	11	8
1	14	8
1	14	5
3	16	6
2	16	8
4	16	8
4	16	11
2	15	13
4	16	15
6	14	14
7	16	16
9	17	18
10	15	19
9	13	19
10	11	17
7	11	17
8	13	15
9	15	16
10	14	14
11	16	15
12	14	16
14	14	16
15	16	17
16	17	15
18	18	14
20	19	14
20	16	14
18	14	15
16	14	14
15	12	16
14	10	17
14	7	18
17	7	17
19	6	18
19	7	16
22	8	16
22	10	16
21	8	14
23	9	14
25	10	15
25	7	16
25	10	17
26	12	15
25	14	13
28	14	14
31	15	14
32	15	17
32	17	16
33	17	14
33	15	15
32	13	16
34	13	15
37	14	15
36	11	15
34	9	16
37	9	16
39	11	17
37	10	19
35	10	20
33	11	19
33	8	19
31	6	18
28	6	18
29	8	16
28	9	14
27	11	12
27	12	10
29	14	9
28	14	12
27	17	12
24	18	12
21	18	11
20	16	12
19	16	10
19	14	9
20	14	6
18	12	5
18	13	3
20	14	3
22	12	2
24	13	2
24	11	3
25	12	5
25	14	4
25	17	5
26	15	6
27	15	4
29	17	3
30	19	4
33	19	5
32	17	6
31	15	5
32	15	2
33	15	5
33	15	7
33	12	6
36	12	6
38	13	8
39	14	6
41	15	4
41	18	4
39	19	6
39	16	6
37	17	7
37	17	10
37	17	13
40	18	13
38	17	15
41	16	15
41	17	18
41	14	18
43	12	17
43	10	17
44	12	15
43	14	14
44	17	14
45	17	11
43	16	12
40	16	13
40	13	12
41	11	11
40	13	9
42	12	7
42	14	8
44	15	9
47	15	10
48	18	10
47	20	12
45	19	14
46	17	13
48	15	14
47	14	12
48	12	12
49	10	10
50	12	11
51	12	9
50	12	7
49	11	5
51	10	3
52	9	1
53	6	1
52	8	3
51	8	5
54	7	5
55	4	5
57	5	5
58	3	3
58	6	3
59	8	3
59	11	3
57	12	5
59	13	3
60	16	3
62	15	1
63	17	1
66	17	2
64	18	3
65	16	4
65	17	6
65	18	8
66	20	10
68	20	10
70	19	8
69	17	10
69	15	10
70	13	10
71	11	12
73	11	11
73	11	13
74	11	16
76	10	18
76	13	17
75	15	16
77	16	14
75	15	14
73	17	13
70	17	13
68	17	14
67	19	12
65	20	13
64	18	11
63	19	13
62	20	15
63	20	18
65	18	19
67	17	18
66	15	17
69	15	16
69	12	17
67	13	18
66	11	17
68	10	18
69	9	16
71	8	15
72	7	13
74	5	14
73	4	12
76	4	13
78	5	11
78	6	13
76	6	14
76	9	14
