# 
# registered features: 
# 
# FeatureMoleculesIO
# 	Number of monomers: 440
# 	max connectivity: 2
# FeatureBox
# FeatureBondset<FastBondset>
# FeatureLattice<bool>
# FeatureExcludedVolumeSc<FeatureLattice<bool> >
# FeatureBoltzmann
# 
# not registered features: 
# 
# 
# Created by AnalyzerRadiusOfGyration
# file contains time series of average Rg_squared (Rg2) over all analyzed groups
# format: mcs	 Rg2X	 Rg2Y	 Rg2Z	 Rg2Total

5.15e+06	235.238	22.365	26.4167	284.02	
5.2e+06	207.347	19.6958	28.2554	255.298	
5.25e+06	193.931	27.3237	30.5173	251.772	
5.3e+06	231.271	30.3393	26.9576	288.568	
5.35e+06	336.422	13.5585	22.9001	372.881	
5.4e+06	287.487	24.8767	31.6838	344.048	
5.45e+06	294.302	22.3615	19.2327	335.896	
5.5e+06	259.881	29.184	21.3558	310.421	
5.55e+06	201.933	19.0097	22.8937	243.836	
5.6e+06	271.243	19.831	17.4763	308.55	
5.65e+06	373.004	24.7268	21.3002	419.031	
5.7e+06	257.721	21.5532	24.1741	303.448	
5.75e+06	370.308	27.7029	25.2251	423.236	
5.8e+06	141.794	26.8279	23.4301	192.052	
5.85e+06	182.119	27.9368	31.7104	241.766	
5.9e+06	160.67	26.2526	28.536	215.459	
5.95e+06	233.855	17.9571	31.5277	283.34	
6e+06	123.123	26.5365	19.9702	169.629	
6.05e+06	271.202	15.4333	27.9442	314.58	
6.1e+06	248.264	16.2901	27.1799	291.734	
6.15e+06	248.344	35.0831	21.6563	305.084	
6.2e+06	176.487	22.3784	22.4072	221.272	
6.25e+06	227.694	24.331	20.6004	272.626	
6.3e+06	356.142	23.6446	22.5268	402.313	
6.35e+06	303.592	21.0547	26.7295	351.376	
6.4e+06	270.489	11.9894	23.537	306.015	
6.45e+06	297.918	28.8677	19.402	346.188	
6.5e+06	277.479	25.9882	15.088	318.555	
6.55e+06	360.816	33.5571	23.4179	417.791	
6.6e+06	447.295	21.5499	15.4231	484.268	
6.65e+06	286.647	27.0859	38.3784	352.112	
6.7e+06	349.615	21.8653	24.975	396.456	
6.75e+06	399.969	19.7666	15.2029	434.938	
6.8e+06	456.523	22.4072	26.4729	505.403	
6.85e+06	443.737	21.9791	18.6342	484.351	
6.9e+06	373.858	19.7271	18.4844	412.07	
6.95e+06	298.465	28.928	23.1176	350.511	
7e+06	159.484	20.7243	27.7916	208	
7.05e+06	192.977	21.8262	21.9072	236.71	
7.1e+06	252.05	23.3753	23.7126	299.138	
7.15e+06	239.861	22.4532	20.9342	283.248	
7.2e+06	170.029	21.0966	20.0975	211.223	
7.25e+06	204.299	26.2941	18.0047	248.598	
